32a7af57,a,-0.5,7.348535066501085,10,1710900180855
32a7af57,a,-0.5,7.348535066501085,11,1710900221997
32a7af57,a,-0.6,7.345996086205535,12,1710900229253
32a7af57,f,12,Hooray!,1710900229276
2b2e2c5b,s,bird,analytical,5.625283610821932,3.4461798068488747,0.8012102829402856,-0.30631164980011916,1710903565915
15479c28,s,bird,analytical,6.420563431450069,8.254167045502424,-9.644365971902808,-0.6427914881325485,1710903594347
1e3784ca,s,bird,analytical,6.052532186534581,4.323426272124154,9.460177564564532,-0.35715847011460183,1710903601808
20b01869,s,bird,analytical,0.4190858713657607,3.551687522733335,8.718920325277782,-4.237422167393434,1710903605253
1197dcb6,s,bird,analytical,5.877831331940737,2.1678413404072643,-1.475140499198396,-0.18440826369302166,1710903608641
1ef922d,s,bird,analytical,9.81221000410532,-3.5328059885921803,6.173945897125527,0.18002091206334217,1710903615743
1c567b1c,s,nerd,visual,2.6208204342134658,-8.527389426361827,-2.7287077428967255,1.6268549563795243,1710903620608
1182c243,s,bird,visual,8.428239962892313,2.793409934700634,-3.1716027205197594,-0.165717275908102,1710903623421
2d810d2a,s,bird,visual,7.108049856678536,8.518780329859823,5.691492064884567,-0.5992347058353706,1710903627544
84f83ee,s,1710903810738,nerd,analytical,1,1.119216724754677,-4.907540221641609,-7.713010940237586,2.1923994312706956
608611d,s,1710907012504,both,visual,1,2.977267018063514,5.348519160629019,9.878771586812498,-0.8982263142974365
608611d,a,1710907026682,1,0,9.878771586812498
608611d,a,1710907034212,2,1,18.20455776550503
608611d,a,1710907042922,3,-2,11.090801337808516
608611d,a,1710907051522,4,1,18.20455776550503
608611d,a,1710907057720,5,-1,7.507519444246993
608611d,a,1710907110576,6,-1.2,7.747813100069135
608611d,a,1710907142581,7,1.1,19.36463575536127
608611d,a,1710907151908,8,-1.1,7.597893601977429
608611d,a,1710907167723,9,0.9,17.104025116010064
608611d,a,1710907175632,10,-0.9,7.4766906268778275
608611d,f,1710907175656,10,Hooray!
1e2ed52f,s,1710913433160,bird,analytical,1,1.857309579450055,7.970936694404418,2.1367612285299593,-2.1458287790570147
161a3a0d,s,1710935714183,bird,analytical,1,3.3089792227482495,-1.6612257951141842,2.248858551727162,0.25101786431503564
161a3a0d,a,1710935718278,1,0,2.248858551727162
25ed8225,s,1710945492578,bird,analytical,1,4.956429345258659,5.733416302471191,8.261063960884812,-0.5783817243310249
25ed8225,a,1710945561086,1,0,8.261063960884812
25ed8225,a,1710945606029,2,3,70.0691769756263
25ed8225,a,1710945619015,3,-4,64.63026827513859
25ed8225,a,1710945629293,4,-1,7.4840770036722795
25ed8225,a,1710945653180,5,-2.3,21.29371770161937
25ed8225,a,1710945659717,6,-1.8,13.999745695074724
25ed8225,a,1710945680917,7,-0.3,6.987117711216734
25ed8225,a,1710945692313,8,-0.1111111111,7.68520819085008
25ed8225,a,1710945710202,9,-0.14,7.555531693705914
25ed8225,a,1710945722390,10,-0.2,7.31263787420092
25ed8225,a,1710945732999,11,-0.4,6.760726135137721
25ed8225,a,1710945738997,12,-0.5,6.633463145963881
25ed8225,a,1710945748260,13,-0.9,7.1156970583202535
25ed8225,f,1710945755900,14,Hooray!
25ed8225,a,1710945755900,14,-0.6,6.605328743695214
1f656990,s,1710945783064,bird,analytical,1,2.867041791452003,-4.763613911034312,7.515563721626673,0.8307541810581347
35693377,s,1710945787097,nerd,visual,1,1.3478894725343915,-2.620862378814679,-2.2914954724994985,0.9722096775067021
35693377,a,1710945800709,1,0,-2.2914954724994985
35693377,a,1710945840083,2,3,1.9769226438659873
35693377,a,1710945867872,3,-1.8,6.793218700378352
35693377,a,1710945885954,4,1,-3.564468378779786
35693377,f,1710945885965,4,Hooray!
1618a060,s,1711064541815,nerd,visual,1,3.8370237127689633,-3.776830892096563,-7.683637015118743,0.49215631369802476
1618a060,a,1711064543956,1,0,-7.683637015118743
1618a060,a,1711064545410,2,-1,-0.0697824102532163
1618a060,a,1711064546173,3,1,-7.623444194446343
1618a060,a,1711064548973,4,0.5,-8.612796532974784
1618a060,f,1711064549007,4,Hooray!
17022b9,s,1711934437700,bored,analytical,1,2.064446521923724,-9.290401363314311,-1.4348355774818167,2.250094944251011
17022b9,a,1711934457551,1,-5,96.62833428718284
17022b9,a,1711934473326,2,10,112.10580298174749
17022b9,a,1711934488665,3,-10,297.9138302480337
17022b9,a,1711934492948,4,-6,128.62764739165812
17022b9,a,1711934496165,5,-7,164.75585353998085
17022b9,a,1711934507149,6,0,-1.4348355774818167
17022b9,a,1711934514413,7,1,-8.660790418872404
17022b9,a,1711934516781,8,2,-11.757852216415543
17022b9,a,1711934518856,9,3,-10.726020970111236
17022b9,a,1711934531906,10,2.5,-11.758048223744318
17022b9,a,1711934539847,11,2.75,-11.37106250454801
17022b9,a,1711934550439,12,2.49,-11.76816009155517
17022b9,a,1711934553872,13,2.4,-11.840586883155513
17022b9,a,1711934557390,14,2.39,-11.846569857922518
17022b9,a,1711934560804,15,2.3,-11.88183661212823
17022b9,f,1711934560807,15,Hooray!
d108922,s,1711934569660,nerd,analytical,1,7.532599313062537,-5.981367331300782,5.0757892225406955,0.3970320922903923
18a54593,s,1711935552465,nerd,visual,1,4.339651544509966,8.73499027016129,-8.113296969088037,-1.0064160890074005
18a54593,a,1711935559266,1,10,513.2017601835214
18a54593,a,1711935561462,2,1,4.96134484558322
18a54593,a,1711935564163,3,5,144.05294299446757
18a54593,a,1711935567109,4,0,-8.113296969088037
18a54593,a,1711935570216,5,-10,338.50195478029565
18a54593,a,1711935575286,6,-1,-12.508635694739361
18a54593,f,1711935575302,6,Hooray!
8323545,s,1711935589825,bird,visual,1,8.321947884192515,-0.932617626894995,-3.886966926080384,0.05603361375685229
219ba0,s,1711935597097,both,analytical,1,2.9640676868631366,-5.113583462518259,5.174412037068233,0.8625955954349254
2653eb5e,s,1711935841793,both,analytical,1,1.6341998472140307,5.878434860110557,1.4402735055759806,-1.7985667022708578
912ed0e,s,1711936762104,both,analytical,1,9.786921427683529,7.397143772355623,4.807638620497013,-0.37790963312691356
327f23aa,s,1711936789596,bird,analytical,1,9.35810674449307,-6.031285785647331,-4.062860401320614,0.3222492513881902
16515710,s,1711936839680,bird,visual,1,6.090462682351028,5.893395076804211,-5.573822459410671,-0.4838216227711336
16515710,a,1711936844082,1,3,66.92052691216122
16515710,a,1711936851112,2,3,66.92052691216122
a637af8,s,1711936871136,bored,analytical,1,4.511971783977568,-7.925068671934041,5.279847773794405,0.878226754439899
1d10f67d,s,1711936889242,both,visual,3,3.738752562163834,7.6880044079828025,-2.7483442089388044,-1.028151004934826
1d10f67d,a,1711936893963,1,2,27.582674855682136
1d10f67d,a,1711936905133,2,3,53.96444207448411
1d10f67d,a,1711936906413,3,3,53.96444207448411
1d10f67d,a,1711936908153,4,3,53.96444207448411
1d10f67d,f,1711936911120,4,Alas!
5546d43,s,1711936952650,bored,analytical,1,8.027210632635938,2.5198831750823203,-4.333736088883429,-0.1569588298105274
2dc7e8cd,s,1711937105087,nerd,analytical,1,7.740946996156408,-8.761035987404568,5.999903684004497,0.5658891600572038
2dc7e8cd,a,1711937111302,1,-10,867.704963173691
2dc7e8cd,a,1711937118159,2,10,692.4842434255996
2dc7e8cd,a,1711937125067,3,-200,311396.08694742125
2dc7e8cd,a,1711937128590,4,-30,7235.683279846909
2dc7e8cd,a,1711937136364,5,200,307891.67255245947
2dc7e8cd,a,1711937138939,6,10,692.4842434255996
2dc7e8cd,a,1711937140573,7,12,1015.5638392816725
2dc7e8cd,a,1711937145479,8,9,554.1672864860325
2dc7e8cd,a,1711937146935,9,6,232.10777962120778
2dc7e8cd,a,1711937148149,10,2,19.441619693820993
2dc7e8cd,a,1711937149445,11,1,4.979814692756337
2dc7e8cd,a,1711937151430,12,0,5.999903684004497
2dc7e8cd,a,1711937155872,13,-1,22.501886667565476
2dc7e8cd,a,1711937161606,14,1.5,10.275480444249563
2dc7e8cd,a,1711937164343,15,0.5,3.554622439341315
2dc7e8cd,a,1711937166749,16,0.25,4.293453874413131
2dc7e8cd,a,1711937169020,17,0.75,3.7834093787890506
2dc7e8cd,a,1711937172856,18,0.6,3.530023010178063
2dc7e8cd,f,1711937172858,18,Hooray!
15e6e0f2,s,1711937181866,bird,analytical,3,3.3237860966930155,6.85704673942697,-9.824670483483867,-1.0315114360471864
15e6e0f2,a,1711937184174,1,4,70.78409402131226
270e3c0a,s,1711937186758,bored,visual,1,7.013351677442971,2.374803908448122,-8.640891909780134,-0.16930591945689813
270e3c0a,a,1711937190974,1,0,-8.640891909780134
270e3c0a,a,1711937193461,2,10,716.4423149189981
270e3c0a,a,1711937195878,3,-10,668.9462367500357
15e6e0f2,a,1711937195400,2,5,107.55521563097638
270e3c0a,a,1711937197638,4,1,0.7472636761109595
270e3c0a,a,1711937199363,5,-1,-4.002344140785285
15e6e0f2,a,1711937200641,3,4.2341,78.79626808283649
270e3c0a,a,1711937202246,6,-0.5,-8.074955944643452
15e6e0f2,a,1711937202209,4,1,0.35616235263611884
270e3c0a,a,1711937206758,7,-0.2,-8.83531862437204
270e3c0a,f,1711937206783,7,Hooray!
15e6e0f2,a,1711937207248,5,0.53,-5.256784197026505
15e6e0f2,a,1711937210066,6,-2,-10.243619575565745
15e6e0f2,a,1711937212779,7,-3424.2,38948386.33581709
15e6e0f2,a,1711937225484,8,-3,-0.4817358315276401
15e6e0f2,a,1711937229193,9,-2.5,-6.193624227719944
15e6e0f2,a,1711937235966,10,-2.12,-9.423185338091955
15e6e0f2,a,1711937239770,11,-1.4,-12.909915169163312
15e6e0f2,a,1711937242362,12,-1,-13.35793112621782
15e6e0f2,a,1711937244949,13,0,-9.824670483483867
15e6e0f2,a,1711937251742,14,-0.4,-12.035683403783773
15e6e0f2,f,1711937255585,14,Alas!
6b1d9b6,s,1711938374235,bored,visual,1,6.531197959631651,-6.510340238333305,3.067610209940968,0.4984032239240592
2716e98f,s,1711938404128,bored,visual,1,3.67986875093697,-8.207791049842296,0.5364603878222987,1.1152287765361772
33cf294a,s,1711938480804,bored,visual,1,1.1954469973999304,5.523685015175515,-6.909441591006242,-2.3103010954017207
2716e98f,a,1711938929086,1,0,0.5364603878222987
2716e98f,a,1711938968456,2,1,-3.991461911083027
2716e98f,a,1711938971939,3,2,-1.1596467081144137
2716e98f,a,1711938973793,4,3,9.031905996728135
2716e98f,a,1711938974668,5,4,26.583196203444633
2716e98f,a,1711938975520,6,5,51.49422391203507
2716e98f,a,1711938977894,7,6,83.76498912249943
2716e98f,a,1711938978589,8,7,123.39549183483776
2716e98f,a,1711938979029,9,8,170.38573204905
2716e98f,a,1711938979530,10,9,224.7357097651362
2716e98f,a,1711938980191,11,0,0.5364603878222987
2716e98f,a,1711938989077,12,1,-3.991461911083027
2716e98f,a,1711939000068,13,-1,12.424120188601565
2716e98f,a,1711939001935,14,0,0.5364603878222987
2716e98f,a,1711939013408,15,9,224.7357097651362
2716e98f,a,1711939013803,16,0,0.5364603878222987
2716e98f,a,1711939014717,17,0,0.5364603878222987
2716e98f,a,1711939015393,18,10,286.4454249830963
2716e98f,a,1711939016624,19,2,-1.1596467081144137
2716e98f,a,1711939017326,20,11,355.5148777029304
2716e98f,a,1711939018194,21,12,431.9440679246383
2716e98f,a,1711939019324,22,13,515.7329956482204
2716e98f,a,1711939020518,23,14,606.8816608736763
2716e98f,a,1711939053348,24,3,9.031905996728135
2716e98f,a,1711939054170,25,4,26.583196203444633
2716e98f,a,1711939054930,26,5,51.49422391203507
2716e98f,a,1711939070923,27,1.5,-3.4955214973329642
2716e98f,a,1711939074742,28,1,-3.991461911083027
2716e98f,a,1711939076126,29,1,-3.991461911083027
2716e98f,a,1711939077065,30,1,-3.991461911083027
2716e98f,a,1711939077640,31,1,-3.991461911083027
12bc4a5d,s,1711939096790,bored,analytical,1,1.1020805191580263,6.987158216050595,-5.4098272878839815,-3.1699853570538945
12bc4a5d,a,1711939099326,1,1,2.6794114473246395
2d98be65,s,1711939123976,bored,visual,1,2.437111513495227,-7.310905806605104,-2.933940255971157,1.4999120405697064
2d98be65,a,1711939125516,1,1,-7.807734549081033
2d98be65,a,1711939127918,2,2,-7.807305815200456
2d98be65,a,1711939128624,3,3,-2.932654054329424
2d98be65,a,1711939129257,4,4,6.816220733532061
2d98be65,a,1711939130076,5,5,21.439318548384
2d98be65,a,1711939136845,6,1.5,-8.416798060514552
2d98be65,f,1711939136865,6,Hooray!
12bc4a5d,a,1711939174162,2,1,2.6794114473246395
12bc4a5d,a,1711939179072,3,2.68,21.231339851932223
12bc4a5d,a,1711939196199,4,0.5,-1.6407280500691774
12bc4a5d,a,1711939200994,5,0,-5.4098272878839815
12bc4a5d,a,1711939205973,6,-7,-0.3179893614948561
12bc4a5d,a,1711939208406,7,-4,-15.725171845557941
12bc4a5d,a,1711939211771,8,-3,-16.45257726361353
12bc4a5d,a,1711939213920,9,-2,-14.975821643353067
12bc4a5d,a,1711939217362,10,-3,-16.45257726361353
12bc4a5d,a,1711939222223,11,-4,-15.725171845557941
12bc4a5d,a,1711939224425,12,-2,-14.975821643353067
12bc4a5d,a,1711939229486,13,-3.45,-16.398009753980126
391f8fe8,s,1711940195910,bored,analytical,1,2.8110295395126585,-7.443070137524062,-9.267976367959518,1.3239046464830906
38209229,s,1711940237584,bird,visual,1,5.110450057014806,3.847140086558964,6.586335110647152,-0.3763993428796185
e412fb,s,1711940251128,nerd,analytical,1,9.184982874698582,7.039589250485907,8.8752274478955,-0.38321188762787545
1152003f,s,1711940267463,both,visual,1,2.3493768059052322,-3.0155458792875534,-8.064847833296447,0.6417756980719066
303f2039,s,1711940347809,bored,analytical,1,8.628262266889552,-7.548163130140897,7.605452214901348,0.43740923123689274
2482ab15,s,1711940412102,bored,visual,1,1.139934984801032,-9.848185706586147,8.681270968550365,4.319626047929866
c319614,s,1711940451859,bored,visual,1,6.892574720188745,3.3194600868517306,-8.633052434010892,-0.24079971720356128
cbd71fe,s,1711940638655,bored,visual,1,4.452034864714045,7.735373329991599,-5.568900808077766,-0.8687458168062262
cbd71fe,a,1711940641397,1,3,57.70553296432343
cbd71fe,a,1711940664864,2,-1,-8.85223927335532
cbd71fe,a,1711940671955,3,-13,646.265138038705
cbd71fe,a,1711940679979,4,-11,448.038211192414
cbd71fe,a,1711940684448,5,11,618.2164244522293
cbd71fe,a,1711940686551,6,13,847.3848446184867
396ae617,s,1711940704154,nerd,visual,1,9.874516173788791,4.056300514299643,3.6322949052377282,-0.20539236773275069
396ae617,a,1711940706410,1,1,17.563111593326163
cbd71fe,a,1711940709641,7,0,-5.568900808077766
cbd71fe,a,1711940719852,8,-0.5,-8.323578756895055
cbd71fe,a,1711940733969,9,-0.2,-6.937894079487524
cbd71fe,a,1711940737291,10,1,6.618507386627877
cbd71fe,a,1711940739022,11,-1,-8.85223927335532
cbd71fe,a,1711940740703,12,-1,-8.85223927335532
cbd71fe,a,1711940741702,13,-2,-3.231508009204786
cbd71fe,a,1711940748624,14,-1.1,-8.69084928476453
cbd71fe,a,1711940752760,15,-1,-8.85223927335532
cbd71fe,a,1711940755884,16,-0.9,-8.92458856465183
cbd71fe,f,1711940755896,16,Hooray!
1628b412,s,1711940773358,bored,visual,1,2.56189192021153,4.146153528436066,2.3909213073255664,-0.809197588650369
1628b412,a,1711940777504,1,-1,0.8066596991010297
1628b412,a,1711940782559,2,-2,4.346181931299553
1628b412,a,1711940785232,3,1,9.098966755973162
1628b412,a,1711940796148,4,-0.9,0.734515587104446
1628b412,a,1711940800373,5,-0.8,0.7136093135120922
1628b412,f,1711940800382,5,Hooray!
e44928f,s,1711945712563,bird,analytical,1,4.391516815650093,2.8155325778982707,-9.48344276018151,-0.32056493190058255
e44928f,a,1711945736169,1,2,13.713689658215404
e44928f,a,1711945747359,2,18,1464.0475919126177
e44928f,a,1711945752871,3,-2,2.4515593466223216
e44928f,a,1711945756966,4,-12,589.1085877586528
e44928f,a,1711945763615,5,-28,3354.6308285283403
e44928f,a,1711945768723,6,-3,21.593610846974524
e44928f,a,1711945772222,7,-4,49.5186959786269
e44928f,a,1711945773628,8,-1,-7.907458522429688
e44928f,a,1711945775394,9,0,-9.48344276018151
e44928f,a,1711945779647,10,1,-2.2763933666331466
e44928f,a,1711945841196,11,0.5,-6.977797267319852
e44928f,a,1711945846955,12,0.2,-8.744675571975852
e44928f,a,1711945850297,13,0.1,-9.157974334235183
e44928f,a,1711945880019,14,-0.2,-9.87088860313516
e44928f,a,1711945883631,15,-0.1,-9.721080849814838
e44928f,a,1711945885689,16,-0.3,-9.932866020142484
e44928f,f,1711945885690,16,Hooray!
f14a2b1,s,1711945913723,nerd,analytical,1,2.8325351323203796,8.082158288639768,-8.630393268256157,-1.4266651446647651
78c4f36,s,1711947860711,nerd,analytical,1,2.5885707953643555,0.23091462595552414,3.881979109195207,-0.04460272563706755
78c4f36,a,1711947864438,1,0,3.881979109195207
78c4f36,f,1711947864455,1,Hooray!
2751eb07,s,1711947873015,both,analytical,1,4.244427600472009,-0.6548602376136259,-5.756494590610215,0.07714352785058709
2751eb07,a,1711947875737,1,-1,-0.8572067525245801
2751eb07,a,1711947878175,2,0,-5.756494590610215
2751eb07,a,1711947883355,3,1,-2.166927227751832
2751eb07,a,1711947886970,4,0.5,-5.022817809299026
2751eb07,a,1711947889771,5,0.25,-5.654932924984121
2751eb07,f,1711947892642,6,Hooray!
2751eb07,a,1711947892641,6,0.125,-5.772032939054543
38d2fbc3,s,1711947977483,bored,visual,1,8.74928235101436,-3.701437767811795,4.643614799887761,0.21152807849335573
38d2fbc3,a,1711947979653,1,-1,17.094334918713916
38d2fbc3,a,1711947980861,2,-5,241.88286241430572
38d2fbc3,a,1711947982578,3,-420,1544932.654196214
38d2fbc3,a,1711947986021,4,2,32.23786866832161
38d2fbc3,a,1711947987220,5,3,72.28284265558162
38d2fbc3,a,1711947987854,6,4,129.82638134487033
38d2fbc3,a,1711947988251,7,5,204.86848473618775
38d2fbc3,a,1711947988588,8,6,297.409152829534
38d2fbc3,a,1711947989068,9,7,407.44838562490884
38d2fbc3,a,1711947989543,10,8,534.9861831223125
38d2fbc3,a,1711947990078,11,9,680.0225453217448
a637af8,a,1711979868482,1,3,22.1123878137904
a637af8,a,1711979871082,2,3,22.1123878137904
a637af8,a,1711979875450,3,6,120.16041996538262
a637af8,a,1711979877074,4,5,78.4537990135634
a637af8,a,1711979879690,5,4.3,54.62841077022327
a637af8,a,1711979881513,6,3.4,30.493008111999345
a637af8,a,1711979882977,7,3.2,26.12221909153578
a637af8,a,1711979885900,8,2.3,10.920520565587442
a637af8,a,1711979889310,9,2.4,12.248640436863496
a637af8,a,1711979892417,10,2.1,8.534999130073995
a637af8,a,1711979893693,11,2.2,9.682640129990947
a637af8,a,1711979897332,12,2.15,9.097539700572526
a637af8,a,1711979901970,13,2.09,8.425198199044672
a637af8,a,1711979904511,14,2.05,7.9950184184953486
a637af8,a,1711979908716,15,2.01,7.579276947654751
a637af8,a,1711979911163,16,2,7.477597565836595
a637af8,a,1711979917768,17,1,1.8667508858379316
a637af8,a,1711979920096,18,-2,39.17787225357276
a637af8,a,1711979923155,19,0,5.279847773794405
a637af8,a,1711979924940,20,1.2,2.267004736401253
a637af8,a,1711979926774,21,0,5.279847773794405
a637af8,a,1711979929681,22,0.8,1.8274547779928159
a637af8,a,1711979932370,23,0.5,2.445306383821776
a637af8,a,1711979934482,24,0.6,2.1491164128659044
a637af8,a,1711979935440,25,0.7,1.9431658775895841
a637af8,f,1711979938282,26,Hooray!
a637af8,a,1711979938280,26,0.9,1.8019831140755977
f80409d,s,1711980562793,bird,visual,1,7.880103054644971,0.5411053014347154,7.354256211728373,-0.03433364371521498
f80409d,a,1711980566504,1,6,294.2845979875557
f80409d,a,1711980568967,2,2,39.956879033177685
f80409d,a,1711980571323,3,3,79.89849960783727
f80409d,a,1711980573057,4,1,15.77546456780806
f80409d,a,1711980576490,5,0,7.354256211728373
f80409d,f,1711980576500,5,Hooray!
c515978,s,1711980845670,both,visual,1,2.7455129058810623,7.592965573374052,-9.131916374104332,-1.382795461844204
c515978,a,1711980848371,1,3,38.35659649894738
c515978,a,1711980850416,2,-0.1,-9.863757802382926
c515978,a,1711980853825,3,-2,-13.335795897328186
c515978,a,1711980855666,4,-4,4.4244278264964585
c515978,a,1711980858024,5,-3,-7.201196941296924
c515978,a,1711980866034,6,-1.2,-14.289936477684464
c515978,a,1711980879252,7,-0.3,-11.162709884587251
c515978,a,1711980882469,8,-1,-13.979369041597321
c515978,a,1711980890855,9,-1.2,-14.289936477684464
c515978,a,1711980895445,10,-1.23,-14.317577554046956
c515978,a,1711980920322,11,-1.21,-14.299699272386471
c515978,a,1711980922965,12,-1.2,-14.289936477684464
c515978,f,1711980933357,12,Alas!
1cdbfabd,s,1711981060035,bored,analytical,1,5.378324842830888,0.16457675752696943,9.702703887982715,-0.015300001611686237
1cdbfabd,a,1711981062462,1,8,355.23210788937524
1cdbfabd,a,1711981231674,2,5.3,161.6521055379953
1cdbfabd,a,1711981236848,3,1,15.245605488340573
1cdbfabd,a,1711981238925,4,-1,14.916451973286634
1cdbfabd,a,1711981240386,5,-2,30.886849744252327
1cdbfabd,a,1711981242876,6,-1.3,18.578123087581858
1cdbfabd,a,1711981244501,7,-1.2,17.24999955262683
1cdbfabd,a,1711981246917,8,-0.4,10.497405159824869
1cdbfabd,a,1711981255059,9,-0.3,10.137380096579404
1cdbfabd,a,1711984063231,10,0.35,10.419150546363937
1cdbfabd,a,1711984067783,11,-0.35,10.30394681609506
1cdbfabd,a,1711984070173,12,-0.3,10.137380096579404
1cdbfabd,a,1711984073896,13,-0.1,9.740029460658327
1cdbfabd,a,1711984075985,14,0,9.702703887982715
1cdbfabd,f,1711984075987,14,Hooray!
1555ff77,s,1712001149770,bored,visual,1,9.073907972363541,-3.450464639823898,6.046463628471816,0.1901311237855288
2a4608c9,s,1712001178992,bored,analytical,1,4.222395940126388,-0.5978611030012626,-1.4059965812418547,0.07079642831687724
1452f538,s,1712007225920,nerd,analytical,1,6.7799651203073905,-9.961155325956835,-8.896648338238125,0.7346022545249624
1452f538,a,1712007229369,1,0,-8.896648338238125
1452f538,a,1712007233114,2,1,-12.07783854388757
1452f538,a,1712007235218,3,-1,7.8444721080261015
1452f538,a,1712007240633,4,2,-1.6990985089222317
1452f538,a,1712007245573,5,0.5,-12.182234721139693
1452f538,a,1712007262926,6,0.4,-11.796316049371676
1452f538,a,1712007268459,7,0.6,-12.432554090501565
1452f538,a,1712007273784,8,0.65,-12.506864036780193
1452f538,f,1712007273795,8,Hooray!
13a124f7,s,1712010530279,bored,analytical,1,4.760148865807684,-8.935327095578444,5.960575851198676,0.9385554262558059
13a124f7,a,1712010534051,1,7,176.66058060672609
13a124f7,a,1712010538195,2,5,80.28766201849857
13a124f7,a,1712010540577,3,3,21.995934356732505
13a124f7,a,1712010542466,4,1,1.7853976214279168
13a124f7,a,1712010544049,5,0,5.960575851198676
13a124f7,a,1712010547493,6,0.5,2.6829495198613755
13a124f7,a,1712010551850,7,0.8,1.8588094488528384
13a124f7,a,1712010556006,8,1.1,1.8914961736896858
13a124f7,a,1712010562104,9,0.95,1.7680494617905902
13a124f7,f,1712010562105,9,Hooray!
324550c5,s,1712010575830,bird,visual,1,6.105394648216009,-6.804825303245878,-2.109420693940427,0.557279725171758
324550c5,a,1712010577996,1,4,68.35759246453222
324550c5,a,1712010580313,2,2,8.702507292431854
324550c5,a,1712010582692,3,1,-2.808851348970296
324550c5,a,1712010589948,4,0,-2.109420693940427
324550c5,a,1712010595685,5,-1,10.80079925752146
324550c5,a,1712010600464,6,0.5,-3.985484683509364
324550c5,a,1712010603794,7,0.7,-3.881155028586697
324550c5,a,1712010606667,8,0.4,-3.854487671524217
324550c5,a,1712010608171,9,0.3,-3.6013827665747495
324550c5,a,1712010610971,10,0.6,-3.9943738025301907
324550c5,f,1712010610986,10,Hooray!
142ee3fb,s,1712083561102,both,visual,1,2.730220150401035,5.194662155816399,8.988904527615894,-0.9513266091478683
142ee3fb,a,1712083564894,1,0,8.988904527615894
142ee3fb,a,1712083567815,2,-1,6.52446252220053
142ee3fb,f,1712083567849,2,Hooray!
3183ef9,s,1712083585915,both,analytical,2,9.64060333085134,-0.869638158953359,-2.3320959808200525,0.045102890820660047
3183ef9,a,1712083589396,1,0,-2.3320959808200525
3183ef9,a,1712083590474,2,-1,8.178145508984645
3183ef9,a,1712083592500,3,1,6.438869191077928
3183ef9,a,1712083597737,4,0.5,-0.35676422758389714
3183ef9,a,1712083605592,5,-0.1,-2.148726131616203
3183ef9,a,1712083611713,6,0.1,-2.322653763406875
3183ef9,a,1712083621157,7,0.01,-2.339828302076501
3183ef9,a,1712083627047,8,0.015,-2.3429714174549114
3183ef9,a,1712083635134,9,0.02,-2.345632502666779
3183ef9,a,1712083641655,10,0.022,-2.3465619683048944
3183ef9,a,1712083648131,11,0.025,-2.3478115577121046
3183ef9,a,1712083652636,12,0.0255,-2.348002951557477
3183ef9,a,1712083664591,13,0.0256,-2.3480406518903516
3183ef9,a,1712083670924,14,0.03,-2.3495085825908872
3183ef9,a,1712083679859,15,0.031,-2.3497901439466586
3183ef9,a,1712083686777,16,0.033,-2.3502954230382165
3183ef9,a,1712083697556,17,0.032,-2.350052424095768
3183ef9,a,1712083712506,18,0.0333,-2.3503645628856518
3183ef9,a,1712083718346,19,0.034,-2.3505191407740025
3183ef9,a,1712083725777,20,0.035,-2.3507235773031274
3183ef9,a,1712083732688,21,0.04,-2.3514565418488247
3183ef9,a,1712083740827,22,0.005,-2.336203156531548
3183ef9,f,1712083748128,23,Hooray!
3183ef9,a,1712083748118,23,0.05,-2.3514763804405923
2bd355b9,s,1712100478968,bored,analytical,1,6.082451427850259,2.694064447705596,-4.091929339230722,-0.221462060130069
2bd355b9,a,1712100492657,1,2,25.626005267581505
2bd355b9,a,1712100499360,2,0,-4.091929339230722
2bd355b9,a,1712100511139,3,1,4.684586536325133
2bd355b9,a,1712100515933,4,0.7,0.774316973809821
2bd355b9,a,1712100529930,5,-100,60551.0159043928
2bd355b9,f,1712100596952,5,Alas!
1e9054dd,s,1712102912151,both,visual,1,8.942016269130576,-7.674576073260853,-8.690557634899498,0.42913006654633634
1bb19eaf,s,1712102921978,bored,analytical,1,0.35898898581598215,3.4639114934978075,2.4951504364953596,-4.824537284374247
1e9054dd,a,1712102933061,1,0,-8.690557634899498
1e9054dd,a,1712102977709,2,0.5,-10.29234160424728
7e8809,s,1712117799560,nerd,analytical,2,8.779110319599535,-9.105016771105896,8.488262143326658,0.5185614737508634
7e8809,a,1712117809273,1,0,8.488262143326658
7e8809,a,1712117811816,2,-1,26.37238923403209
7e8809,a,1712117812856,3,1,8.162355691820297
7e8809,a,1712117818828,4,-5,273.49110398884454
7e8809,a,1712117821432,5,5,182.44093627778557
d58387a,s,1712117989044,nerd,visual,2,9.84544609297009,8.102146518506785,4.071190917099033,-0.41146670460630186
d58387a,a,1712117994654,1,0,4.071190917099033
d58387a,a,1712117998289,2,-1,5.814490491562337
d58387a,a,1712118001248,3,1,22.01878352857591
d58387a,a,1712118019982,4,-2,27.248682251965818
d58387a,a,1712118028588,5,-0.5,2.4814791810881625
1c71ca5c,s,1712118192114,bird,analytical,2,3.295819131095221,0.09977483067554083,5.201246309262364,-0.015136575568451329
1c71ca5c,a,1712118196387,1,0,5.201246309262364
1c71ca5c,a,1712118198488,2,-1,8.397290609682045
1c71ca5c,a,1712118200269,3,1,8.596840271033127
1c71ca5c,a,1712118204689,4,0.5,6.07508850737394
1c71ca5c,a,1712118209552,5,-0.5,5.975313676698399
1c71ca5c,a,1712118219837,6,0.1,5.24418198364087
1c71ca5c,a,1712118225219,7,-0.1,5.224227017505762
